tahun,provinsi,komoditas,supply_ton,demand_ton,gap_ton,mapping_type,data_quality,forecast_supported,optimizer_mode,supply_index,demand_index
2022,Sulawesi Tengah,Cabai Rawit,25388.7,,,exact,partial_supply,True,supply_only,0.037066744843511024,0.5
2022,Sulawesi Tenggara,Cabai Rawit,3914.5,,,exact,partial_supply,True,supply_only,0.005714929772237915,0.5
2022,Sulawesi Utara,Cabai Rawit,19006.2,,,exact,partial_supply,True,supply_only,0.027748448483581403,0.5
2022,Sumatera Barat,Cabai Rawit,26655.800000000003,,,exact,partial_supply,True,supply_only,0.03891668034177453,0.5
2022,Sumatera Selatan,Cabai Rawit,9460.6,,,exact,partial_supply,True,supply_only,0.013812102266057837,0.5
2022,Sumatera Utara,Cabai Rawit,87012.20000000001,,,exact,partial_supply,True,supply_only,0.12703557143749813,0.5
2023,Aceh,Cabai Rawit,72920.2,,,exact,partial_supply,True,supply_only,0.10646159066129315,0.5
2023,Bali,Cabai Rawit,20523.0,,,exact,partial_supply,True,supply_only,0.02996293997104576,0.5
2023,Banten,Cabai Rawit,3226.9,,,exact,partial_supply,True,supply_only,0.004711050324202254,0.5
2023,Bengkulu,Cabai Rawit,22546.2,,,exact,partial_supply,True,supply_only,0.03291676326840723,0.5
2023,DI Yogyakarta,Cabai Rawit,21383.600000000002,,,exact,partial_supply,True,supply_only,0.031219395254611045,0.5
2023,DKI Jakarta,Cabai Rawit,1.5,,,exact,partial_supply,True,supply_only,2.0439662990836603e-06,0.5
2023,Gorontalo,Cabai Rawit,15522.6,,,exact,partial_supply,True,supply_only,0.022662476341090088,0.5
2023,Jambi,Cabai Rawit,16086.800000000001,,,exact,partial_supply,True,supply_only,0.023486194759620802,0.5
2023,Jawa Barat,Cabai Rawit,163989.1,,,exact,partial_supply,True,supply_only,0.2394199924431646,0.5
2023,Jawa Tengah,Cabai Rawit,249207.7,,,exact,partial_supply,True,supply_only,0.36383709705394374,0.5
2023,Jawa Timur,Cabai Rawit,562816.1,,,exact,partial_supply,True,supply_only,0.8216978118464782,0.5
2023,Kalimantan Barat,Cabai Rawit,8278.300000000001,,,exact,partial_supply,True,supply_only,0.012085972726481686,0.5
2023,Kalimantan Selatan,Cabai Rawit,13255.1,,,exact,partial_supply,True,supply_only,0.019351980924538516,0.5
2023,Kalimantan Tengah,Cabai Rawit,6968.700000000001,,,exact,partial_supply,True,supply_only,0.010173988251281713,0.5
2023,Kalimantan Timur,Cabai Rawit,7470.400000000001,,,exact,partial_supply,True,supply_only,0.010906458174317622,0.5
2023,Kalimantan Utara,Cabai Rawit,6371.200000000001,,,exact,partial_supply,True,supply_only,0.009301652634351365,0.5
2023,Kepulauan Bangka Belitung,Cabai Rawit,5507.900000000001,,,exact,partial_supply,True,supply_only,0.008041255415780704,0.5
2023,Kepulauan Riau,Cabai Rawit,1244.9,,,exact,partial_supply,True,supply_only,0.001817378035070958,0.5
2023,Lampung,Cabai Rawit,14070.1,,,exact,partial_supply,True,supply_only,0.02054186130579079,0.5
2023,Maluku,Cabai Rawit,4530.7,,,exact,partial_supply,True,supply_only,0.006614566939020308,0.5
2023,Maluku Utara,Cabai Rawit,3717.4,,,exact,partial_supply,True,supply_only,0.005427168516845494,0.5
2023,Nusa Tenggara Barat,Cabai Rawit,67963.1,,,exact,partial_supply,True,supply_only,0.0992243439890163,0.5
2023,Nusa Tenggara Timur,Cabai Rawit,9073.6,,,exact,partial_supply,True,supply_only,0.013247091581953996,0.5
2023,Papua,Cabai Rawit,795.3000000000001,,,exact,partial_supply,True,supply_only,0.0011609728578795193,0.5
2023,Papua Barat,Cabai Rawit,1045.7,,,exact,partial_supply,True,supply_only,0.0015265508302299113,0.5
2023,Papua Barat Daya,Cabai Rawit,1964.6000000000001,,,exact,partial_supply,True,supply_only,0.002868122710392751,0.5
2023,Papua Pegunungan,Cabai Rawit,52.6,,,exact,partial_supply,True,supply_only,7.664873621563727e-05,0.5
2023,Papua Selatan,Cabai Rawit,1150.3,,,exact,partial_supply,True,supply_only,0.001679264312290019,0.5
2023,Papua Tengah,Cabai Rawit,2557.7000000000003,,,exact,partial_supply,True,supply_only,0.003734034433240265,0.5
2023,Riau,Cabai Rawit,6606.8,,,exact,partial_supply,True,supply_only,0.009645622962968586,0.5
2023,Sulawesi Barat,Cabai Rawit,3709.9,,,exact,partial_supply,True,supply_only,0.005416218697386117,0.5
2023,Sulawesi Selatan,Cabai Rawit,28417.7,,,exact,partial_supply,True,supply_only,0.041489011929171316,0.5
2023,Sulawesi Tengah,Cabai Rawit,21552.100000000002,,,exact,partial_supply,True,supply_only,0.03146540119846504,0.5
2023,Sulawesi Tenggara,Cabai Rawit,4529.0,,,exact,partial_supply,True,supply_only,0.00661208497994285,0.5
2023,Sulawesi Utara,Cabai Rawit,17978.4,,,exact,partial_supply,True,supply_only,0.026247885224868414,0.5
2023,Sumatera Barat,Cabai Rawit,25081.2,,,exact,partial_supply,True,supply_only,0.036617802245676574,0.5
2023,Sumatera Selatan,Cabai Rawit,7765.5,,,exact,partial_supply,True,supply_only,0.011337297070645899,0.5
2023,Sumatera Utara,Cabai Rawit,86880.20000000001,,,exact,partial_supply,True,supply_only,0.1268428546150131,0.5
2024,Aceh,Cabai Rawit,64493.916000000005,,,exact,partial_supply,True,supply_only,0.09415941885950185,0.5
2024,Bali,Cabai Rawit,23190.706000000002,,,exact,partial_supply,True,supply_only,0.033857726513805246,0.5
2024,Banten,Cabai Rawit,2705.126,,,exact,partial_supply,True,supply_only,0.003949272844389342,0.5
2024,Bengkulu,Cabai Rawit,24207.910000000003,,,exact,partial_supply,True,supply_only,0.03534281986758603,0.5
2024,DI Yogyakarta,Cabai Rawit,29084.406000000003,,,exact,partial_supply,True,supply_only,0.04246238664016908,0.5
2024,DKI Jakarta,Cabai Rawit,40.415,,,exact,partial_supply,True,supply_only,5.8858929533969833e-05,0.5
2024,Gorontalo,Cabai Rawit,10372.04,,,exact,partial_supply,True,supply_only,0.015142782725798417,0.5
2024,Jambi,Cabai Rawit,43578.476,,,exact,partial_supply,True,supply_only,0.06362337993771158,0.5
2024,Jawa Barat,Cabai Rawit,163755.885,,,exact,partial_supply,True,supply_only,0.23907950415713544,0.5
2024,Jawa Tengah,Cabai Rawit,248067.01600000003,,,exact,partial_supply,True,supply_only,0.36217172587258384,0.5
2024,Jawa Timur,Cabai Rawit,568997.904,,,exact,partial_supply,True,supply_only,0.8307230968775786,0.5
2024,Kalimantan Barat,Cabai Rawit,9467.993,,,exact,partial_supply,True,supply_only,0.013822895868092926,0.5
2024,Kalimantan Selatan,Cabai Rawit,12575.372000000001,,,exact,partial_supply,True,supply_only,0.018359594407007417,0.5
2024,Kalimantan Tengah,Cabai Rawit,3979.5,,,exact,partial_supply,True,supply_only,0.005809828207552514,0.5
2024,Kalimantan Timur,Cabai Rawit,6467.569,,,exact,partial_supply,True,supply_only,0.009442349054548788,0.5
2024,Kalimantan Utara,Cabai Rawit,6951.629,,,exact,partial_supply,True,supply_only,0.010149065002216242,0.5
2024,Kepulauan Bangka Belitung,Cabai Rawit,6009.278,,,exact,partial_supply,True,supply_only,0.008773255226567824,0.5
2024,Kepulauan Riau,Cabai Rawit,1487.7920000000001,,,exact,partial_supply,True,supply_only,0.0021719945081545497,0.5
2024,Lampung,Cabai Rawit,11333.383000000002,,,exact,partial_supply,True,supply_only,0.016546320364269836,0.5
2024,Maluku,Cabai Rawit,3940.3190000000004,,,exact,partial_supply,True,supply_only,0.005752624890720802,0.5
2024,Maluku Utara,Cabai Rawit,4037.5110000000004,,,exact,partial_supply,True,supply_only,0.005894522871106901,0.5
2024,Nusa Tenggara Barat,Cabai Rawit,94155.22600000001,,,exact,partial_supply,True,supply_only,0.1374642174499827,0.5
2024,Nusa Tenggara Timur,Cabai Rawit,11289.123,,,exact,partial_supply,True,supply_only,0.01648170182970023,0.5
2024,Papua,Cabai Rawit,1418.44,,,exact,partial_supply,True,supply_only,0.0020707422576016566,0.5
2024,Papua Barat,Cabai Rawit,1292.6260000000002,,,exact,partial_supply,True,supply_only,0.00188705684620672,0.5
2024,Papua Barat Daya,Cabai Rawit,3324.984,,,exact,partial_supply,True,supply_only,0.004854250603116055,0.5
2024,Papua Selatan,Cabai Rawit,1560.7420000000002,,,exact,partial_supply,True,supply_only,0.002278499752096088,0.5
2024,Papua Tengah,Cabai Rawit,4023.34,,,exact,partial_supply,True,supply_only,0.005873833552232391,0.5
2024,Riau,Cabai Rawit,6285.638,,,exact,partial_supply,True,supply_only,0.009176734174006938,0.5
2024,Sulawesi Barat,Cabai Rawit,3275.337,,,exact,partial_supply,True,supply_only,0.004781767178222766,0.5
2024,Sulawesi Selatan,Cabai Rawit,36457.13,,,exact,partial_supply,True,supply_only,0.05322638620334427,0.5
2024,Sulawesi Tengah,Cabai Rawit,22956.757,,,exact,partial_supply,True,supply_only,0.033516166605445014,0.5
2024,Sulawesi Tenggara,Cabai Rawit,3891.556,,,exact,partial_supply,True,supply_only,0.00568143208454779,0.5
2024,Sulawesi Utara,Cabai Rawit,13295.576000000001,,,exact,partial_supply,True,supply_only,0.01941107491019688,0.5
2024,Sumatera Barat,Cabai Rawit,27716.369000000002,,,exact,partial_supply,True,supply_only,0.04046508555166943,0.5
2024,Sumatera Selatan,Cabai Rawit,8951.957,,,exact,partial_supply,True,supply_only,0.013069495730154401,0.5
2024,Sumatera Utara,Cabai Rawit,84118.03000000001,,,exact,partial_supply,True,supply_only,0.12281015290619889,0.5
2025,Aceh,Cabai Rawit,112302.144,,,exact,partial_supply,True,supply_only,0.16395828089586456,0.5
2025,Bali,Cabai Rawit,27280.977000000003,,,exact,partial_supply,True,supply_only,0.039829423712461835,0.5
2025,Banten,Cabai Rawit,7621.3369999999995,,,exact,partial_supply,True,supply_only,0.011126822560949613,0.5
2025,Bengkulu,Cabai Rawit,24032.015,,,exact,partial_supply,True,supply_only,0.03508601740174508,0.5
2025,DI Yogyakarta,Cabai Rawit,25029.913,,,exact,partial_supply,True,supply_only,0.0365429244602615,0.5
2025,DKI Jakarta,Cabai Rawit,42.193000000000005,,,exact,partial_supply,True,supply_only,6.14547667338061e-05,0.5
2025,Gorontalo,Cabai Rawit,11039.735,,,exact,partial_supply,True,supply_only,0.01611760135298889,0.5
2025,Jambi,Cabai Rawit,42173.875,,,exact,partial_supply,True,supply_only,0.061572696289383576,0.5
2025,Jawa Barat,Cabai Rawit,198791.659,,,exact,partial_supply,True,supply_only,0.29023089081307224,0.5
2025,Jawa Tengah,Cabai Rawit,266305.06200000003,,,exact,partial_supply,True,supply_only,0.388798834004825,0.5
2025,Jawa Timur,Cabai Rawit,603717.826,,,exact,partial_supply,True,supply_only,0.881413347216731,0.5
2025,Kalimantan Barat,Cabai Rawit,8419.012,,,exact,partial_supply,True,supply_only,0.012291408859250728,0.5
2025,Kalimantan Selatan,Cabai Rawit,14259.260000000002,,,exact,partial_supply,True,supply_only,0.020818030352315553,0.5
2025,Kalimantan Tengah,Cabai Rawit,5635.325000000001,,,exact,partial_supply,True,supply_only,0.008227292848395516,0.5
2025,Kalimantan Timur,Cabai Rawit,7235.814,,,exact,partial_supply,True,supply_only,0.010563968261291306,0.5
2025,Kalimantan Utara,Cabai Rawit,8517.782000000001,,,exact,partial_supply,True,supply_only,0.01243561068165108,0.5
2025,Kepulauan Bangka Belitung,Cabai Rawit,6249.528,,,exact,partial_supply,True,supply_only,0.009124014443249858,0.5
2025,Kepulauan Riau,Cabai Rawit,1454.982,,,exact,partial_supply,True,supply_only,0.002124092697959596,0.5
2025,Lampung,Cabai Rawit,13255.626000000002,,,exact,partial_supply,True,supply_only,0.0193527488718766,0.5
2025,Maluku,Cabai Rawit,3021.664,,,exact,partial_supply,True,supply_only,0.004411410704660302,0.5
2025,Maluku Utara,Cabai Rawit,5695.977,,,exact,partial_supply,True,supply_only,0.00831584330837553,0.5
2025,Nusa Tenggara Barat,Cabai Rawit,90558.708,,,exact,partial_supply,True,supply_only,0.13221338774566282,0.5
2025,Nusa Tenggara Timur,Cabai Rawit,10943.708,,,exact,partial_supply,True,supply_only,0.015977404244558815,0.5
2025,Papua,Cabai Rawit,144.20000000000002,,,exact,partial_supply,True,supply_only,0.0002103825312128254,0.5
2025,Papua Barat,Cabai Rawit,393.25,,,exact,partial_supply,True,supply_only,0.0005739895360605293,0.5
2025,Papua Barat Daya,Cabai Rawit,3021.561,,,exact,partial_supply,True,supply_only,0.004411260327139726,0.5
2025,Papua Pegunungan,Cabai Rawit,25.36,,,exact,partial_supply,True,supply_only,3.68789919391809e-05,0.5
2025,Papua Selatan,Cabai Rawit,1528.756,,,exact,partial_supply,True,supply_only,0.0022318009620657378,0.5
2025,Papua Tengah,Cabai Rawit,2640.7000000000003,,,exact,partial_supply,True,supply_only,0.0038552124352573677,0.5
2025,Riau,Cabai Rawit,6682.469000000001,,,exact,partial_supply,True,supply_only,0.00975609788145813,0.5
2025,Sulawesi Barat,Cabai Rawit,2814.9220000000005,,,exact,partial_supply,True,supply_only,0.004109572361370906,0.5
2025,Sulawesi Selatan,Cabai Rawit,44240.869000000006,,,exact,partial_supply,True,supply_only,0.06459045777253225,0.5
2025,Sulawesi Tengah,Cabai Rawit,16623.164,,,exact,partial_supply,True,supply_only,0.024269273288222024,0.5
2025,Sulawesi Tenggara,Cabai Rawit,4205.843,,,exact,partial_supply,True,supply_only,0.006140283539005008,0.5
2025,Sulawesi Utara,Cabai Rawit,12666.958,,,exact,partial_supply,True,supply_only,0.018493307762341614,0.5
2025,Sumatera Barat,Cabai Rawit,31490.73,,,exact,partial_supply,True,supply_only,0.045975561754937784,0.5
2025,Sumatera Selatan,Cabai Rawit,14010.024,,,exact,partial_supply,True,supply_only,0.020454151791945253,0.5
2025,Sumatera Utara,Cabai Rawit,109052.50700000001,,,exact,partial_supply,True,supply_only,0.1592138891013965,0.5
2020,Aceh,Bawang Merah Ukuran Sedang,11246.5,,,exact,partial_supply,True,supply_only,0.01840141670439516,0.5
2020,Bali,Bawang Merah Ukuran Sedang,14207.400000000001,,,exact,partial_supply,True,supply_only,0.02324609937514409,0.5
2020,Banten,Bawang Merah Ukuran Sedang,1404.1000000000001,,,exact,partial_supply,True,supply_only,0.00229708872351799,0.5
2020,Bengkulu,Bawang Merah Ukuran Sedang,1153.4,,,exact,partial_supply,True,supply_only,0.0018868884649625658,0.5
2020,DI Yogyakarta,Bawang Merah Ukuran Sedang,18810.5,,,exact,partial_supply,True,supply_only,0.03077778190468726,0.5
2020,Gorontalo,Bawang Merah Ukuran Sedang,475.8,,,exact,partial_supply,True,supply_only,0.000778186050933226,0.5
2020,Jambi,Bawang Merah Ukuran Sedang,11976.6,,,exact,partial_supply,True,supply_only,0.019596020648437105,0.5
2020,Jawa Barat,Bawang Merah Ukuran Sedang,164826.5,,,exact,partial_supply,True,supply_only,0.2696920258345988,0.5
2020,Jawa Tengah,Bawang Merah Ukuran Sedang,611165.1,,,exact,partial_supply,True,supply_only,1.0,0.5
2020,Jawa Timur,Bawang Merah Ukuran Sedang,454583.7,,,exact,partial_supply,True,supply_only,0.7437984413044663,0.5
2020,Kalimantan Barat,Bawang Merah Ukuran Sedang,226.9,,,exact,partial_supply,True,supply_only,0.0003709309876925197,0.5
2020,Kalimantan Selatan,Bawang Merah Ukuran Sedang,461.70000000000005,,,exact,partial_supply,True,supply_only,0.0007551153543012696,0.5
2020,Kalimantan Tengah,Bawang Merah Ukuran Sedang,79.2,,,exact,partial_supply,True,supply_only,0.00012926134992372762,0.5
2020,Kalimantan Timur,Bawang Merah Ukuran Sedang,267.2,,,exact,partial_supply,True,supply_only,0.0004368706383498136,0.5
2020,Kalimantan Utara,Bawang Merah Ukuran Sedang,90.2,,,exact,partial_supply,True,supply_only,0.0001472597657358922,0.5
2020,Kepulauan Bangka Belitung,Bawang Merah Ukuran Sedang,157.4,,,exact,partial_supply,True,supply_only,0.00025721372415202513,0.5
2020,Kepulauan Riau,Bawang Merah Ukuran Sedang,122.60000000000001,,,exact,partial_supply,True,supply_only,0.00020027328140081343,0.5
2020,Lampung,Bawang Merah Ukuran Sedang,2104.8,,,exact,partial_supply,True,supply_only,0.003443587810752876,0.5
2020,Maluku,Bawang Merah Ukuran Sedang,1106.2,,,exact,partial_supply,True,supply_only,0.0018096588989321867,0.5
2020,Maluku Utara,Bawang Merah Ukuran Sedang,951.2,,,exact,partial_supply,True,supply_only,0.0015560448579425945,0.5
2020,Nusa Tenggara Barat,Bawang Merah Ukuran Sedang,188740.40000000002,,,exact,partial_supply,True,supply_only,0.30882041818828276,0.5
2020,Nusa Tenggara Timur,Bawang Merah Ukuran Sedang,10423.800000000001,,,exact,partial_supply,True,supply_only,0.01705529882360718,0.5
2020,Papua,Bawang Merah Ukuran Sedang,209.10000000000002,,,exact,partial_supply,True,supply_only,0.00034180627846919876,0.5
2020,Papua Barat,Bawang Merah Ukuran Sedang,136.20000000000002,,,exact,partial_supply,True,supply_only,0.00022252586822312607,0.5
2020,Riau,Bawang Merah Ukuran Sedang,263.3,,,exact,partial_supply,True,supply_only,0.00043048938183459166,0.5
2020,Sulawesi Barat,Bawang Merah Ukuran Sedang,631.1,,,exact,partial_supply,True,supply_only,0.0010322909578086045,0.5
2020,Sulawesi Selatan,Bawang Merah Ukuran Sedang,124381.20000000001,,,exact,partial_supply,True,supply_only,0.20351463246662235,0.5
2020,Sulawesi Tengah,Bawang Merah Ukuran Sedang,5725.5,,,exact,partial_supply,True,supply_only,0.00936784818630782,0.5
2020,Sulawesi Tenggara,Bawang Merah Ukuran Sedang,655.0,,,exact,partial_supply,True,supply_only,0.0010713966067095802,0.5
2020,Sulawesi Utara,Bawang Merah Ukuran Sedang,4936.6,,,exact,partial_supply,True,supply_only,0.00807703452865176,0.5
2020,Sumatera Barat,Bawang Merah Ukuran Sedang,153770.2,,,exact,partial_supply,True,supply_only,0.2516014908578683,0.5
2020,Sumatera Selatan,Bawang Merah Ukuran Sedang,934.1,,,exact,partial_supply,True,supply_only,0.001528065502452775,0.5
2020,Sumatera Utara,Bawang Merah Ukuran Sedang,29222.100000000002,,,exact,partial_supply,True,supply_only,0.04781344609286299,0.5
2021,Aceh,Bawang Merah Ukuran Sedang,10135.7,,,exact,partial_supply,True,supply_only,0.016583903951290394,0.5
2021,Bali,Bawang Merah Ukuran Sedang,23215.100000000002,,,exact,partial_supply,True,supply_only,0.03798467483980183,0.5
2021,Banten,Bawang Merah Ukuran Sedang,1189.6000000000001,,,exact,partial_supply,True,supply_only,0.0019461196151807803,0.5
2021,Bengkulu,Bawang Merah Ukuran Sedang,990.1,,,exact,partial_supply,True,supply_only,0.0016196938011328857,0.5
2021,DI Yogyakarta,Bawang Merah Ukuran Sedang,29808.7,,,exact,partial_supply,True,supply_only,0.04877325252153715,0.5
2021,DKI Jakarta,Bawang Merah Ukuran Sedang,1.9000000000000001,,,exact,partial_supply,True,supply_only,2.7815733527890756e-06,0.5
2021,Gorontalo,Bawang Merah Ukuran Sedang,346.3,,,exact,partial_supply,True,supply_only,0.00056629561023547,0.5
2021,Jambi,Bawang Merah Ukuran Sedang,13263.7,,,exact,partial_supply,True,supply_only,0.021701998920422294,0.5
2021,Jawa Barat,Bawang Merah Ukuran Sedang,170650.30000000002,,,exact,partial_supply,True,supply_only,0.27922104165340644,0.5
2021,Jawa Tengah,Bawang Merah Ukuran Sedang,564254.7000000001,,,exact,partial_supply,True,supply_only,0.9232442831713669,0.5
2021,Jawa Timur,Bawang Merah Ukuran Sedang,500992.10000000003,,,exact,partial_supply,True,supply_only,0.8197327758842172,0.5
2021,Kalimantan Barat,Bawang Merah Ukuran Sedang,103.7,,,exact,partial_supply,True,supply_only,0.00016934873059627607,0.5
2021,Kalimantan Selatan,Bawang Merah Ukuran Sedang,388.6,,,exact,partial_supply,True,supply_only,0.0006355077001313394,0.5
2021,Kalimantan Tengah,Bawang Merah Ukuran Sedang,34.1,,,exact,partial_supply,True,supply_only,5.5467845093852735e-05,0.5
2021,Kalimantan Timur,Bawang Merah Ukuran Sedang,72.4,,,exact,partial_supply,True,supply_only,0.00011813505651257132,0.5
2021,Kalimantan Utara,Bawang Merah Ukuran Sedang,87.5,,,exact,partial_supply,True,supply_only,0.00014284197276381546,0.5
2021,Kepulauan Bangka Belitung,Bawang Merah Ukuran Sedang,207.9,,,exact,partial_supply,True,supply_only,0.00033984281492605354,0.5
2021,Kepulauan Riau,Bawang Merah Ukuran Sedang,33.2,,,exact,partial_supply,True,supply_only,5.3995247436493814e-05,0.5
2021,Lampung,Bawang Merah Ukuran Sedang,1761.8000000000002,,,exact,partial_supply,True,supply_only,0.002882364481337197,0.5
2021,Maluku,Bawang Merah Ukuran Sedang,1012.5,,,exact,partial_supply,True,supply_only,0.00165634512060493,0.5
2021,Maluku Utara,Bawang Merah Ukuran Sedang,1231.4,,,exact,partial_supply,True,supply_only,0.0020145135952670057,0.5
2021,Nusa Tenggara Barat,Bawang Merah Ukuran Sedang,222619.7,,,exact,partial_supply,True,supply_only,0.3642543935360162,0.5
2021,Nusa Tenggara Timur,Bawang Merah Ukuran Sedang,11430.0,,,exact,partial_supply,True,supply_only,0.018701663004534453,0.5
2021,Papua,Bawang Merah Ukuran Sedang,303.8,,,exact,partial_supply,True,supply_only,0.0004967562764157432,0.5
2021,Papua Barat,Bawang Merah Ukuran Sedang,118.5,,,exact,partial_supply,True,supply_only,0.00019356478096173389,0.5
2021,Riau,Bawang Merah Ukuran Sedang,329.5,,,exact,partial_supply,True,supply_only,0.0005388071206314368,0.5
2021,Sulawesi Barat,Bawang Merah Ukuran Sedang,693.1,,,exact,partial_supply,True,supply_only,0.0011337365742044414,0.5
2021,Sulawesi Selatan,Bawang Merah Ukuran Sedang,183209.5,,,exact,partial_supply,True,supply_only,0.2997706510959644,0.5
2021,Sulawesi Tengah,Bawang Merah Ukuran Sedang,4651.6,,,exact,partial_supply,True,supply_only,0.007610711937154769,0.5
2021,Sulawesi Tenggara,Bawang Merah Ukuran Sedang,1015.3000000000001,,,exact,partial_supply,True,supply_only,0.0016609265355389355,0.5
2021,Sulawesi Utara,Bawang Merah Ukuran Sedang,4986.0,,,exact,partial_supply,True,supply_only,0.008157863777844571,0.5
2021,Sumatera Barat,Bawang Merah Ukuran Sedang,200365.6,,,exact,partial_supply,True,supply_only,0.327841798506426,0.5
2021,Sumatera Selatan,Bawang Merah Ukuran Sedang,1124.6000000000001,,,exact,partial_supply,True,supply_only,0.0018397653399270803,0.5
2021,Sumatera Utara,Bawang Merah Ukuran Sedang,53962.100000000006,,,exact,partial_supply,True,supply_only,0.08829351947404049,0.5
2022,Aceh,Bawang Merah Ukuran Sedang,10070.300000000001,,,exact,partial_supply,True,supply_only,0.01647689518818898,0.5
2022,Bali,Bawang Merah Ukuran Sedang,31492.4,,,exact,partial_supply,True,supply_only,0.05152815549453184,0.5
2022,Banten,Bawang Merah Ukuran Sedang,1372.4,,,exact,partial_supply,True,supply_only,0.0022452205615865702,0.5
2022,Bengkulu,Bawang Merah Ukuran Sedang,1023.3000000000001,,,exact,partial_supply,True,supply_only,0.001674016292493237,0.5
2022,DI Yogyakarta,Bawang Merah Ukuran Sedang,22306.600000000002,,,exact,partial_supply,True,supply_only,0.03649816931567896,0.5
2022,DKI Jakarta,Bawang Merah Ukuran Sedang,1.4000000000000001,,,exact,partial_supply,True,supply_only,1.96346354314523e-06,0.5
2022,Gorontalo,Bawang Merah Ukuran Sedang,417.6,,,exact,partial_supply,True,supply_only,0.0006829580690906824,0.5
2022,Jambi,Bawang Merah Ukuran Sedang,16050.2,,,exact,partial_supply,True,supply_only,0.026261324889567447,0.5
2022,Jawa Barat,Bawang Merah Ukuran Sedang,193318.30000000002,,,exact,partial_supply,True,supply_only,0.31631086798341984,0.5
2022,Jawa Tengah,Bawang Merah Ukuran Sedang,556509.8,,,exact,partial_supply,True,supply_only,0.9105719258419456,0.5
2022,Jawa Timur,Bawang Merah Ukuran Sedang,478393.30000000005,,,exact,partial_supply,True,supply_only,0.7827561759518585,0.5
2022,Kalimantan Barat,Bawang Merah Ukuran Sedang,44.0,,,exact,partial_supply,True,supply_only,7.166641932480088e-05,0.5
2022,Kalimantan Selatan,Bawang Merah Ukuran Sedang,246.0,,,exact,partial_supply,True,supply_only,0.0004021827824209146,0.5
2022,Kalimantan Tengah,Bawang Merah Ukuran Sedang,111.80000000000001,,,exact,partial_supply,True,supply_only,0.00018260210951250637,0.5
2022,Kalimantan Timur,Bawang Merah Ukuran Sedang,114.5,,,exact,partial_supply,True,supply_only,0.00018701990248458312,0.5
2022,Kalimantan Utara,Bawang Merah Ukuran Sedang,7.300000000000001,,,exact,partial_supply,True,supply_only,1.161715929694261e-05,0.5
2022,Kepulauan Bangka Belitung,Bawang Merah Ukuran Sedang,78.7,,,exact,partial_supply,True,supply_only,0.00012844324011408378,0.5
2022,Kepulauan Riau,Bawang Merah Ukuran Sedang,41.400000000000006,,,exact,partial_supply,True,supply_only,6.74122483146529e-05,0.5
2022,Lampung,Bawang Merah Ukuran Sedang,1726.7,,,exact,partial_supply,True,supply_only,0.002824933172700199,0.5
2022,Maluku,Bawang Merah Ukuran Sedang,759.3000000000001,,,exact,partial_supply,True,supply_only,0.0012420543130012866,0.5
2022,Maluku Utara,Bawang Merah Ukuran Sedang,804.7,,,exact,partial_supply,True,supply_only,0.0013163386837169477,0.5
2022,Nusa Tenggara Barat,Bawang Merah Ukuran Sedang,201155.2,,,exact,partial_supply,True,supply_only,0.32913375751781554,0.5
2022,Nusa Tenggara Timur,Bawang Merah Ukuran Sedang,7584.5,,,exact,partial_supply,True,supply_only,0.012409580458563638,0.5
2022,Papua,Bawang Merah Ukuran Sedang,286.0,,,exact,partial_supply,True,supply_only,0.0004676315671924222,0.5
2022,Papua Barat,Bawang Merah Ukuran Sedang,77.60000000000001,,,exact,partial_supply,True,supply_only,0.0001266433985328673,0.5
2022,Riau,Bawang Merah Ukuran Sedang,195.3,,,exact,partial_supply,True,supply_only,0.0003192264477230286,0.5
2022,Sulawesi Barat,Bawang Merah Ukuran Sedang,748.1,,,exact,partial_supply,True,supply_only,0.0012237286532652642,0.5
2022,Sulawesi Selatan,Bawang Merah Ukuran Sedang,175159.90000000002,,,exact,partial_supply,True,supply_only,0.28659973764854624,0.5
2022,Sulawesi Tengah,Bawang Merah Ukuran Sedang,3454.0,,,exact,partial_supply,True,supply_only,0.005651175321095828,0.5
2022,Sulawesi Tenggara,Bawang Merah Ukuran Sedang,449.3,,,exact,partial_supply,True,supply_only,0.0007348262310221022,0.5
2022,Sulawesi Utara,Bawang Merah Ukuran Sedang,5019.6,,,exact,partial_supply,True,supply_only,0.008212840757052638,0.5
2022,Sumatera Barat,Bawang Merah Ukuran Sedang,207375.80000000002,,,exact,partial_supply,True,supply_only,0.3393120252815566,0.5
2022,Sumatera Selatan,Bawang Merah Ukuran Sedang,1129.9,,,exact,partial_supply,True,supply_only,0.001848437303909305,0.5
2022,Sumatera Utara,Bawang Merah Ukuran Sedang,64834.9,,,exact,partial_supply,True,supply_only,0.10608380815063169,0.5
2023,Aceh,Bawang Merah Ukuran Sedang,13672.6,,,exact,partial_supply,True,supply_only,0.02237104912274903,0.5
2023,Bali,Bawang Merah Ukuran Sedang,35373.9,,,exact,partial_supply,True,supply_only,0.05787914194679702,0.5
2023,Banten,Bawang Merah Ukuran Sedang,860.0,,,exact,partial_supply,True,supply_only,0.001406821628663557,0.5
2023,Bengkulu,Bawang Merah Ukuran Sedang,670.6,,,exact,partial_supply,True,supply_only,0.0010969216327704682,0.5
2023,DI Yogyakarta,Bawang Merah Ukuran Sedang,32952.6,,,exact,partial_supply,True,supply_only,0.05391736338261572,0.5
