No,Tahun,Provinsi,Kelompok Bahan Pangan,Komoditas,Konsumsi_Pangan,
2080,2020,Sumatera Utara,Buah/biji berminyak,Kelapa,3.2,
2081,2020,Sumatera Utara,Buah/biji berminyak,Kemiri,0.2,
2082,2020,Sumatera Utara,Kacang-kacangan,Kacang-kacangan,5.7,
2083,2020,Sumatera Utara,Kacang-kacangan,Kedelai,4.8,
2084,2020,Sumatera Utara,Kacang-kacangan,Kacang tanah,0.3,
2085,2020,Sumatera Utara,Kacang-kacangan,Kacang hijau,0.4,
2086,2020,Sumatera Utara,Kacang-kacangan,Kacang lain,0.2,
2087,2020,Sumatera Utara,Gula,Gula,8.6,
2088,2020,Sumatera Utara,Gula,Gula pasir,8.2,
2089,2020,Sumatera Utara,Gula,Gula merah,0.4,
2090,2020,Sumatera Utara,Sayuran dan buah,Sayuran dan buah,82.4,
2091,2020,Sumatera Utara,Sayuran dan buah,Sayur,49.9,
2092,2020,Sumatera Utara,Sayuran dan buah,Buah,32.5,
2093,2020,Sumatera Barat,Padi-Padian,Padi-padian,112.3,
2094,2020,Sumatera Barat,Padi-Padian,Beras,97.9,
2095,2020,Sumatera Barat,Padi-Padian,Jagung,0.2,
2096,2020,Sumatera Barat,Padi-Padian,Terigu,14.2,
2097,2020,Sumatera Barat,Umbi-umbian,Umbi-Umbian,13.7,
2098,2020,Sumatera Barat,Umbi-umbian,Singkong,4.9,
2099,2020,Sumatera Barat,Umbi-umbian,Ubi Jalar,1.5,
2100,2020,Sumatera Barat,Umbi-umbian,Kentang,6.1,
2101,2020,Sumatera Barat,Umbi-umbian,Sagu,0.4,
2102,2020,Sumatera Barat,Umbi-umbian,Umbi Lainnya,0.8,
2103,2020,Sumatera Barat,Pangan Hewani,Pangan Hewani,42.3,
2104,2020,Sumatera Barat,Pangan Hewani,Daging ruminansia,3.6,
2105,2020,Sumatera Barat,Pangan Hewani,Daging Unggas,7.8,
2106,2020,Sumatera Barat,Pangan Hewani,Telur,7.9,
2107,2020,Sumatera Barat,Pangan Hewani,Susu,2,
2108,2020,Sumatera Barat,Pangan Hewani,Ikan,21,
2109,2020,Sumatera Barat,Minyak dan Lemak,Minyak dan Lemak,11.9,
2110,2020,Sumatera Barat,Minyak dan Lemak,Minyak Kelapa,0.6,
2111,2020,Sumatera Barat,Minyak dan Lemak,Minyak Sawit,11,
2112,2020,Sumatera Barat,Minyak dan Lemak,Minyak Lainnya,0.3,
2113,2020,Sumatera Barat,Buah/biji berminyak,Buah/biji berminyak,4.4,
2114,2020,Sumatera Barat,Buah/biji berminyak,Kelapa,4.4,
2115,2020,Sumatera Barat,Buah/biji berminyak,Kemiri,0,
2116,2020,Sumatera Barat,Kacang-kacangan,Kacang-kacangan,4.8,
2117,2020,Sumatera Barat,Kacang-kacangan,Kedelai,4.1,
2118,2020,Sumatera Barat,Kacang-kacangan,Kacang tanah,0.1,
2119,2020,Sumatera Barat,Kacang-kacangan,Kacang hijau,0.5,
2120,2020,Sumatera Barat,Kacang-kacangan,Kacang lain,0.1,
2121,2020,Sumatera Barat,Gula,Gula,6.7,
2122,2020,Sumatera Barat,Gula,Gula pasir,6.6,
2123,2020,Sumatera Barat,Gula,Gula merah,0.1,
2124,2020,Sumatera Barat,Sayuran dan buah,Sayuran dan buah,90.3,
2125,2020,Sumatera Barat,Sayuran dan buah,Sayur,47,
2126,2020,Sumatera Barat,Sayuran dan buah,Buah,43.3,
2127,2020,Riau,Padi-Padian,Padi-padian,102.6,
2128,2020,Riau,Padi-Padian,Beras,87.7,
2129,2020,Riau,Padi-Padian,Jagung,0.5,
2130,2020,Riau,Padi-Padian,Terigu,14.4,
2131,2020,Riau,Umbi-umbian,Umbi-Umbian,14.9,
2132,2020,Riau,Umbi-umbian,Singkong,7.6,
2133,2020,Riau,Umbi-umbian,Ubi Jalar,1.5,
2134,2020,Riau,Umbi-umbian,Kentang,5.2,
2135,2020,Riau,Umbi-umbian,Sagu,0.2,
2136,2020,Riau,Umbi-umbian,Umbi Lainnya,0.4,
2137,2020,Riau,Pangan Hewani,Pangan Hewani,54.5,
2138,2020,Riau,Pangan Hewani,Daging ruminansia,3.5,
2139,2020,Riau,Pangan Hewani,Daging Unggas,10.3,
2140,2020,Riau,Pangan Hewani,Telur,8.3,
2141,2020,Riau,Pangan Hewani,Susu,2.9,
2142,2020,Riau,Pangan Hewani,Ikan,29.5,
2143,2020,Riau,Minyak dan Lemak,Minyak dan Lemak,13,
2144,2020,Riau,Minyak dan Lemak,Minyak Kelapa,0.3,
2145,2020,Riau,Minyak dan Lemak,Minyak Sawit,12.2,
2146,2020,Riau,Minyak dan Lemak,Minyak Lainnya,0.5,
2147,2020,Riau,Buah/biji berminyak,Buah/biji berminyak,2.7,
2148,2020,Riau,Buah/biji berminyak,Kelapa,2.5,
2149,2020,Riau,Buah/biji berminyak,Kemiri,0.2,
2150,2020,Riau,Kacang-kacangan,Kacang-kacangan,5.6,
2151,2020,Riau,Kacang-kacangan,Kedelai,5,
2152,2020,Riau,Kacang-kacangan,Kacang tanah,0.3,
2153,2020,Riau,Kacang-kacangan,Kacang hijau,0.2,
2154,2020,Riau,Kacang-kacangan,Kacang lain,0.1,
2155,2020,Riau,Gula,Gula,9,
2156,2020,Riau,Gula,Gula pasir,8.7,
2157,2020,Riau,Gula,Gula merah,0.3,
2158,2020,Riau,Sayuran dan buah,Sayuran dan buah,80.1,
2159,2020,Riau,Sayuran dan buah,Sayur,47.9,
2160,2020,Riau,Sayuran dan buah,Buah,32.2,
2161,2020,Jambi,Padi-Padian,Padi-padian,105.8,
2162,2020,Jambi,Padi-Padian,Beras,90,
2163,2020,Jambi,Padi-Padian,Jagung,0.6,
2164,2020,Jambi,Padi-Padian,Terigu,15.2,
2165,2020,Jambi,Umbi-umbian,Umbi-Umbian,17.4,
2166,2020,Jambi,Umbi-umbian,Singkong,9,
2167,2020,Jambi,Umbi-umbian,Ubi Jalar,2.4,
2168,2020,Jambi,Umbi-umbian,Kentang,6,
2169,2020,Jambi,Umbi-umbian,Sagu,0.1,
2170,2020,Jambi,Umbi-umbian,Umbi Lainnya,0.4,
2171,2020,Jambi,Pangan Hewani,Pangan Hewani,44.9,
2172,2020,Jambi,Pangan Hewani,Daging ruminansia,3,
2173,2020,Jambi,Pangan Hewani,Daging Unggas,9,
2174,2020,Jambi,Pangan Hewani,Telur,7,
2175,2020,Jambi,Pangan Hewani,Susu,2.4,
2176,2020,Jambi,Pangan Hewani,Ikan,23.5,
2177,2020,Jambi,Minyak dan Lemak,Minyak dan Lemak,12.7,
2178,2020,Jambi,Minyak dan Lemak,Minyak Kelapa,0.7,
2179,2020,Jambi,Minyak dan Lemak,Minyak Sawit,11.7,
2180,2020,Jambi,Minyak dan Lemak,Minyak Lainnya,0.3,
2181,2020,Jambi,Buah/biji berminyak,Buah/biji berminyak,1.6,
2182,2020,Jambi,Buah/biji berminyak,Kelapa,1.5,
2183,2020,Jambi,Buah/biji berminyak,Kemiri,0.1,
2184,2020,Jambi,Kacang-kacangan,Kacang-kacangan,6.5,
2185,2020,Jambi,Kacang-kacangan,Kedelai,5.8,
2186,2020,Jambi,Kacang-kacangan,Kacang tanah,0.2,
2187,2020,Jambi,Kacang-kacangan,Kacang hijau,0.3,
2188,2020,Jambi,Kacang-kacangan,Kacang lain,0.2,
2189,2020,Jambi,Gula,Gula,8.6,
2190,2020,Jambi,Gula,Gula pasir,8.4,
2191,2020,Jambi,Gula,Gula merah,0.2,
2192,2020,Jambi,Sayuran dan buah,Sayuran dan buah,93.3,
2193,2020,Jambi,Sayuran dan buah,Sayur,55.6,
2194,2020,Jambi,Sayuran dan buah,Buah,37.7,
2195,2020,Sumatera Selatan,Padi-Padian,Padi-padian,111.6,
2196,2020,Sumatera Selatan,Padi-Padian,Beras,92,
2197,2020,Sumatera Selatan,Padi-Padian,Jagung,0.8,
2198,2020,Sumatera Selatan,Padi-Padian,Terigu,18.8,
2199,2020,Sumatera Selatan,Umbi-umbian,Umbi-Umbian,15.5,
2200,2020,Sumatera Selatan,Umbi-umbian,Singkong,9.7,
2201,2020,Sumatera Selatan,Umbi-umbian,Ubi Jalar,2.7,
2202,2020,Sumatera Selatan,Umbi-umbian,Kentang,2.3,
2203,2020,Sumatera Selatan,Umbi-umbian,Sagu,0.6,
2204,2020,Sumatera Selatan,Umbi-umbian,Umbi Lainnya,0.2,
2205,2020,Sumatera Selatan,Pangan Hewani,Pangan Hewani,46.1,
2206,2020,Sumatera Selatan,Pangan Hewani,Daging ruminansia,2.9,
2207,2020,Sumatera Selatan,Pangan Hewani,Daging Unggas,7.7,
2208,2020,Sumatera Selatan,Pangan Hewani,Telur,7.8,
2209,2020,Sumatera Selatan,Pangan Hewani,Susu,3.1,
2210,2020,Sumatera Selatan,Pangan Hewani,Ikan,24.6,
2211,2020,Sumatera Selatan,Minyak dan Lemak,Minyak dan Lemak,10.5,
2212,2020,Sumatera Selatan,Minyak dan Lemak,Minyak Kelapa,0.7,
2213,2020,Sumatera Selatan,Minyak dan Lemak,Minyak Sawit,9.6,
2214,2020,Sumatera Selatan,Minyak dan Lemak,Minyak Lainnya,0.2,
2215,2020,Sumatera Selatan,Buah/biji berminyak,Buah/biji berminyak,0.9,
2216,2020,Sumatera Selatan,Buah/biji berminyak,Kelapa,0.7,
2217,2020,Sumatera Selatan,Buah/biji berminyak,Kemiri,0.2,
2218,2020,Sumatera Selatan,Kacang-kacangan,Kacang-kacangan,7.4,
2219,2020,Sumatera Selatan,Kacang-kacangan,Kedelai,6.9,
2220,2020,Sumatera Selatan,Kacang-kacangan,Kacang tanah,0.1,
2221,2020,Sumatera Selatan,Kacang-kacangan,Kacang hijau,0.2,
2222,2020,Sumatera Selatan,Kacang-kacangan,Kacang lain,0.2,
2223,2020,Sumatera Selatan,Gula,Gula,10.3,
2224,2020,Sumatera Selatan,Gula,Gula pasir,9.8,
2225,2020,Sumatera Selatan,Gula,Gula merah,0.5,
2226,2020,Sumatera Selatan,Sayuran dan buah,Sayuran dan buah,89.2,
2227,2020,Sumatera Selatan,Sayuran dan buah,Sayur,54.1,
2228,2020,Sumatera Selatan,Sayuran dan buah,Buah,35.1,
2229,2020,Bengkulu,Padi-Padian,Padi-padian,114.1,
2230,2020,Bengkulu,Padi-Padian,Beras,99.5,
2231,2020,Bengkulu,Padi-Padian,Jagung,1.2,
2232,2020,Bengkulu,Padi-Padian,Terigu,13.4,
2233,2020,Bengkulu,Umbi-umbian,Umbi-Umbian,13.9,
2234,2020,Bengkulu,Umbi-umbian,Singkong,7.2,
2235,2020,Bengkulu,Umbi-umbian,Ubi Jalar,2.6,
2236,2020,Bengkulu,Umbi-umbian,Kentang,3.4,
2237,2020,Bengkulu,Umbi-umbian,Sagu,0.1,
2238,2020,Bengkulu,Umbi-umbian,Umbi Lainnya,0.6,
2239,2020,Bengkulu,Pangan Hewani,Pangan Hewani,42.7,
2240,2020,Bengkulu,Pangan Hewani,Daging ruminansia,2.4,
2241,2020,Bengkulu,Pangan Hewani,Daging Unggas,7.3,
2242,2020,Bengkulu,Pangan Hewani,Telur,7.4,
2243,2020,Bengkulu,Pangan Hewani,Susu,2.4,
2244,2020,Bengkulu,Pangan Hewani,Ikan,23.2,
2245,2020,Bengkulu,Minyak dan Lemak,Minyak dan Lemak,11.1,
2246,2020,Bengkulu,Minyak dan Lemak,Minyak Kelapa,0.4,
2247,2020,Bengkulu,Minyak dan Lemak,Minyak Sawit,10.1,
2248,2020,Bengkulu,Minyak dan Lemak,Minyak Lainnya,0.6,
2249,2020,Bengkulu,Buah/biji berminyak,Buah/biji berminyak,3.7,
2250,2020,Bengkulu,Buah/biji berminyak,Kelapa,3.7,
2251,2020,Bengkulu,Buah/biji berminyak,Kemiri,0,
2252,2020,Bengkulu,Kacang-kacangan,Kacang-kacangan,5.5,
2253,2020,Bengkulu,Kacang-kacangan,Kedelai,5.2,
2254,2020,Bengkulu,Kacang-kacangan,Kacang tanah,0.1,
2255,2020,Bengkulu,Kacang-kacangan,Kacang hijau,0.1,
2256,2020,Bengkulu,Kacang-kacangan,Kacang lain,0.1,
2257,2020,Bengkulu,Gula,Gula,7.3,
2258,2020,Bengkulu,Gula,Gula pasir,6.9,
2259,2020,Bengkulu,Gula,Gula merah,0.4,
2260,2020,Bengkulu,Sayuran dan buah,Sayuran dan buah,101.3,
2261,2020,Bengkulu,Sayuran dan buah,Sayur,60,
2262,2020,Bengkulu,Sayuran dan buah,Buah,41.3,
2263,2020,Lampung,Padi-Padian,Padi-padian,105.6,
2264,2020,Lampung,Padi-Padian,Beras,88.4,
2265,2020,Lampung,Padi-Padian,Jagung,2.1,
2266,2020,Lampung,Padi-Padian,Terigu,15.1,
2267,2020,Lampung,Umbi-umbian,Umbi-Umbian,13.2,
2268,2020,Lampung,Umbi-umbian,Singkong,9.5,
2269,2020,Lampung,Umbi-umbian,Ubi Jalar,2,
2270,2020,Lampung,Umbi-umbian,Kentang,1.4,
2271,2020,Lampung,Umbi-umbian,Sagu,0.1,
2272,2020,Lampung,Umbi-umbian,Umbi Lainnya,0.2,
2273,2020,Lampung,Pangan Hewani,Pangan Hewani,38.6,
2274,2020,Lampung,Pangan Hewani,Daging ruminansia,2.7,
2275,2020,Lampung,Pangan Hewani,Daging Unggas,5.9,
2276,2020,Lampung,Pangan Hewani,Telur,7.3,
2277,2020,Lampung,Pangan Hewani,Susu,2.4,
2278,2020,Lampung,Pangan Hewani,Ikan,20.3,
2279,2020,Lampung,Minyak dan Lemak,Minyak dan Lemak,11.6,
2280,2020,Lampung,Minyak dan Lemak,Minyak Kelapa,0.4,
2281,2020,Lampung,Minyak dan Lemak,Minyak Sawit,11,
2282,2020,Lampung,Minyak dan Lemak,Minyak Lainnya,0.2,
2283,2020,Lampung,Buah/biji berminyak,Buah/biji berminyak,2,
2284,2020,Lampung,Buah/biji berminyak,Kelapa,1.8,
2285,2020,Lampung,Buah/biji berminyak,Kemiri,0.2,
2286,2020,Lampung,Kacang-kacangan,Kacang-kacangan,10.8,
2287,2020,Lampung,Kacang-kacangan,Kedelai,10,
2288,2020,Lampung,Kacang-kacangan,Kacang tanah,0.2,
2289,2020,Lampung,Kacang-kacangan,Kacang hijau,0.3,
2290,2020,Lampung,Kacang-kacangan,Kacang lain,0.3,
2291,2020,Lampung,Gula,Gula,7.9,
2292,2020,Lampung,Gula,Gula pasir,6.9,
2293,2020,Lampung,Gula,Gula merah,1,
2294,2020,Lampung,Sayuran dan buah,Sayuran dan buah,93.4,
2295,2020,Lampung,Sayuran dan buah,Sayur,61.8,
2296,2020,Lampung,Sayuran dan buah,Buah,31.6,
2297,2020,Kepulauan Bangka Belitung,Padi-Padian,Padi-padian,103.1,
2298,2020,Kepulauan Bangka Belitung,Padi-Padian,Beras,85.4,
2299,2020,Kepulauan Bangka Belitung,Padi-Padian,Jagung,0.5,
2300,2020,Kepulauan Bangka Belitung,Padi-Padian,Terigu,17.2,
2301,2020,Kepulauan Bangka Belitung,Umbi-umbian,Umbi-Umbian,13.1,
2302,2020,Kepulauan Bangka Belitung,Umbi-umbian,Singkong,8.7,
2303,2020,Kepulauan Bangka Belitung,Umbi-umbian,Ubi Jalar,1.4,
2304,2020,Kepulauan Bangka Belitung,Umbi-umbian,Kentang,1.9,
2305,2020,Kepulauan Bangka Belitung,Umbi-umbian,Sagu,0.8,
2306,2020,Kepulauan Bangka Belitung,Umbi-umbian,Umbi Lainnya,0.3,
2307,2020,Kepulauan Bangka Belitung,Pangan Hewani,Pangan Hewani,64.1,
2308,2020,Kepulauan Bangka Belitung,Pangan Hewani,Daging ruminansia,3.9,
2309,2020,Kepulauan Bangka Belitung,Pangan Hewani,Daging Unggas,12,
2310,2020,Kepulauan Bangka Belitung,Pangan Hewani,Telur,7.9,
2311,2020,Kepulauan Bangka Belitung,Pangan Hewani,Susu,3.7,
2312,2020,Kepulauan Bangka Belitung,Pangan Hewani,Ikan,36.6,
2313,2020,Kepulauan Bangka Belitung,Minyak dan Lemak,Minyak dan Lemak,9.8,
2314,2020,Kepulauan Bangka Belitung,Minyak dan Lemak,Minyak Kelapa,0.4,
2315,2020,Kepulauan Bangka Belitung,Minyak dan Lemak,Minyak Sawit,9.2,
2316,2020,Kepulauan Bangka Belitung,Minyak dan Lemak,Minyak Lainnya,0.2,
2317,2020,Kepulauan Bangka Belitung,Buah/biji berminyak,Buah/biji berminyak,0.9,
2318,2020,Kepulauan Bangka Belitung,Buah/biji berminyak,Kelapa,0.6,
2319,2020,Kepulauan Bangka Belitung,Buah/biji berminyak,Kemiri,0.3,
2320,2020,Kepulauan Bangka Belitung,Kacang-kacangan,Kacang-kacangan,5.1,
2321,2020,Kepulauan Bangka Belitung,Kacang-kacangan,Kedelai,4.7,
2322,2020,Kepulauan Bangka Belitung,Kacang-kacangan,Kacang tanah,0.1,
2323,2020,Kepulauan Bangka Belitung,Kacang-kacangan,Kacang hijau,0.1,
2324,2020,Kepulauan Bangka Belitung,Kacang-kacangan,Kacang lain,0.2,
2325,2020,Kepulauan Bangka Belitung,Gula,Gula,8.4,
2326,2020,Kepulauan Bangka Belitung,Gula,Gula pasir,8.1,
2327,2020,Kepulauan Bangka Belitung,Gula,Gula merah,0.3,
2328,2020,Kepulauan Bangka Belitung,Sayuran dan buah,Sayuran dan buah,88,
2329,2020,Kepulauan Bangka Belitung,Sayuran dan buah,Sayur,44.2,
2330,2020,Kepulauan Bangka Belitung,Sayuran dan buah,Buah,43.8,
2331,2020,Kepulauan Riau,Padi-Padian,Padi-padian,99.3,
2332,2020,Kepulauan Riau,Padi-Padian,Beras,81.4,
2333,2020,Kepulauan Riau,Padi-Padian,Jagung,0.7,
2334,2020,Kepulauan Riau,Padi-Padian,Terigu,17.2,
2335,2020,Kepulauan Riau,Umbi-umbian,Umbi-Umbian,13.5,
2336,2020,Kepulauan Riau,Umbi-umbian,Singkong,6.9,
2337,2020,Kepulauan Riau,Umbi-umbian,Ubi Jalar,1.9,
2338,2020,Kepulauan Riau,Umbi-umbian,Kentang,4.1,
2339,2020,Kepulauan Riau,Umbi-umbian,Sagu,0.2,
2340,2020,Kepulauan Riau,Umbi-umbian,Umbi Lainnya,0.4,
2341,2020,Kepulauan Riau,Pangan Hewani,Pangan Hewani,67.7,
2342,2020,Kepulauan Riau,Pangan Hewani,Daging ruminansia,5,
2343,2020,Kepulauan Riau,Pangan Hewani,Daging Unggas,12.6,
2344,2020,Kepulauan Riau,Pangan Hewani,Telur,9.4,
2345,2020,Kepulauan Riau,Pangan Hewani,Susu,4.7,
2346,2020,Kepulauan Riau,Pangan Hewani,Ikan,36,
2347,2020,Kepulauan Riau,Minyak dan Lemak,Minyak dan Lemak,13,
2348,2020,Kepulauan Riau,Minyak dan Lemak,Minyak Kelapa,1.1,
2349,2020,Kepulauan Riau,Minyak dan Lemak,Minyak Sawit,10.4,
2350,2020,Kepulauan Riau,Minyak dan Lemak,Minyak Lainnya,1.5,
2351,2020,Kepulauan Riau,Buah/biji berminyak,Buah/biji berminyak,1,
2352,2020,Kepulauan Riau,Buah/biji berminyak,Kelapa,0.9,
2353,2020,Kepulauan Riau,Buah/biji berminyak,Kemiri,0.1,
2354,2020,Kepulauan Riau,Kacang-kacangan,Kacang-kacangan,6.5,
2355,2020,Kepulauan Riau,Kacang-kacangan,Kedelai,5.8,
2356,2020,Kepulauan Riau,Kacang-kacangan,Kacang tanah,0.2,
2357,2020,Kepulauan Riau,Kacang-kacangan,Kacang hijau,0.3,
2358,2020,Kepulauan Riau,Kacang-kacangan,Kacang lain,0.2,
2359,2020,Kepulauan Riau,Gula,Gula,7.8,
2360,2020,Kepulauan Riau,Gula,Gula pasir,7.6,
2361,2020,Kepulauan Riau,Gula,Gula merah,0.2,
2362,2020,Kepulauan Riau,Sayuran dan buah,Sayuran dan buah,81.9,
2363,2020,Kepulauan Riau,Sayuran dan buah,Sayur,49.3,
2364,2020,Kepulauan Riau,Sayuran dan buah,Buah,32.6,
2365,2020,DKI Jakarta,Padi-Padian,Padi-padian,115.4,
2366,2020,DKI Jakarta,Padi-Padian,Beras,93.2,
2367,2020,DKI Jakarta,Padi-Padian,Jagung,1,
2368,2020,DKI Jakarta,Padi-Padian,Terigu,21.2,
2369,2020,DKI Jakarta,Umbi-umbian,Umbi-Umbian,13.6,
2370,2020,DKI Jakarta,Umbi-umbian,Singkong,7.2,
2371,2020,DKI Jakarta,Umbi-umbian,Ubi Jalar,1.7,
2372,2020,DKI Jakarta,Umbi-umbian,Kentang,4.5,
2373,2020,DKI Jakarta,Umbi-umbian,Sagu,0.1,
2374,2020,DKI Jakarta,Umbi-umbian,Umbi Lainnya,0.1,
2375,2020,DKI Jakarta,Pangan Hewani,Pangan Hewani,57.1,
2376,2020,DKI Jakarta,Pangan Hewani,Daging ruminansia,6.4,
2377,2020,DKI Jakarta,Pangan Hewani,Daging Unggas,11.7,
2378,2020,DKI Jakarta,Pangan Hewani,Telur,9.2,
2379,2020,DKI Jakarta,Pangan Hewani,Susu,7.5,
2380,2020,DKI Jakarta,Pangan Hewani,Ikan,22.3,
2381,2020,DKI Jakarta,Minyak dan Lemak,Minyak dan Lemak,10.5,
2382,2020,DKI Jakarta,Minyak dan Lemak,Minyak Kelapa,0.5,
2383,2020,DKI Jakarta,Minyak dan Lemak,Minyak Sawit,9.5,
2384,2020,DKI Jakarta,Minyak dan Lemak,Minyak Lainnya,0.5,
2385,2020,DKI Jakarta,Buah/biji berminyak,Buah/biji berminyak,0.6,
2386,2020,DKI Jakarta,Buah/biji berminyak,Kelapa,0.4,
2387,2020,DKI Jakarta,Buah/biji berminyak,Kemiri,0.2,
2388,2020,DKI Jakarta,Kacang-kacangan,Kacang-kacangan,12.2,
2389,2020,DKI Jakarta,Kacang-kacangan,Kedelai,10.8,
2390,2020,DKI Jakarta,Kacang-kacangan,Kacang tanah,0.3,
2391,2020,DKI Jakarta,Kacang-kacangan,Kacang hijau,0.9,
2392,2020,DKI Jakarta,Kacang-kacangan,Kacang lain,0.2,
2393,2020,DKI Jakarta,Gula,Gula,5.2,
2394,2020,DKI Jakarta,Gula,Gula pasir,4.9,
2395,2020,DKI Jakarta,Gula,Gula merah,0.3,
2396,2020,DKI Jakarta,Sayuran dan buah,Sayuran dan buah,83.1,
2397,2020,DKI Jakarta,Sayuran dan buah,Sayur,49.6,
2398,2020,DKI Jakarta,Sayuran dan buah,Buah,33.5,
2399,2020,Jawa Barat,Padi-Padian,Padi-padian,118.7,
2400,2020,Jawa Barat,Padi-Padian,Beras,97.3,
2401,2020,Jawa Barat,Padi-Padian,Jagung,1.1,
2402,2020,Jawa Barat,Padi-Padian,Terigu,20.3,
2403,2020,Jawa Barat,Umbi-umbian,Umbi-Umbian,14,
2404,2020,Jawa Barat,Umbi-umbian,Singkong,8.8,
2405,2020,Jawa Barat,Umbi-umbian,Ubi Jalar,2,
2406,2020,Jawa Barat,Umbi-umbian,Kentang,3,
2407,2020,Jawa Barat,Umbi-umbian,Sagu,0,
2408,2020,Jawa Barat,Umbi-umbian,Umbi Lainnya,0.2,
2409,2020,Jawa Barat,Pangan Hewani,Pangan Hewani,40.5,
2410,2020,Jawa Barat,Pangan Hewani,Daging ruminansia,3.9,
2411,2020,Jawa Barat,Pangan Hewani,Daging Unggas,9.9,
2412,2020,Jawa Barat,Pangan Hewani,Telur,8.2,
2413,2020,Jawa Barat,Pangan Hewani,Susu,3.3,
2414,2020,Jawa Barat,Pangan Hewani,Ikan,15.2,
2415,2020,Jawa Barat,Minyak dan Lemak,Minyak dan Lemak,9.8,
2416,2020,Jawa Barat,Minyak dan Lemak,Minyak Kelapa,0.7,
2417,2020,Jawa Barat,Minyak dan Lemak,Minyak Sawit,8.7,
2418,2020,Jawa Barat,Minyak dan Lemak,Minyak Lainnya,0.4,
2419,2020,Jawa Barat,Buah/biji berminyak,Buah/biji berminyak,0.4,
2420,2020,Jawa Barat,Buah/biji berminyak,Kelapa,0.2,
2421,2020,Jawa Barat,Buah/biji berminyak,Kemiri,0.2,
2422,2020,Jawa Barat,Kacang-kacangan,Kacang-kacangan,11.5,
2423,2020,Jawa Barat,Kacang-kacangan,Kedelai,10.1,
2424,2020,Jawa Barat,Kacang-kacangan,Kacang tanah,0.3,
2425,2020,Jawa Barat,Kacang-kacangan,Kacang hijau,0.6,
2426,2020,Jawa Barat,Kacang-kacangan,Kacang lain,0.5,
2427,2020,Jawa Barat,Gula,Gula,4.5,
2428,2020,Jawa Barat,Gula,Gula pasir,3.5,
2429,2020,Jawa Barat,Gula,Gula merah,1,
2430,2020,Jawa Barat,Sayuran dan buah,Sayuran dan buah,77.2,
2431,2020,Jawa Barat,Sayuran dan buah,Sayur,48.6,
2432,2020,Jawa Barat,Sayuran dan buah,Buah,28.6,
2433,2020,Jawa Tengah,Padi-Padian,Padi-padian,105.6,
2434,2020,Jawa Tengah,Padi-Padian,Beras,88.4,
2435,2020,Jawa Tengah,Padi-Padian,Jagung,2.1,
2436,2020,Jawa Tengah,Padi-Padian,Terigu,15.1,
2437,2020,Jawa Tengah,Umbi-umbian,Umbi-Umbian,13.2,
2438,2020,Jawa Tengah,Umbi-umbian,Singkong,9.5,
2439,2020,Jawa Tengah,Umbi-umbian,Ubi Jalar,2,
2440,2020,Jawa Tengah,Umbi-umbian,Kentang,1.4,
2441,2020,Jawa Tengah,Umbi-umbian,Sagu,0.1,
2442,2020,Jawa Tengah,Umbi-umbian,Umbi Lainnya,0.2,
2443,2020,Jawa Tengah,Pangan Hewani,Pangan Hewani,38.6,
2444,2020,Jawa Tengah,Pangan Hewani,Daging ruminansia,2.7,
2445,2020,Jawa Tengah,Pangan Hewani,Daging Unggas,5.9,
2446,2020,Jawa Tengah,Pangan Hewani,Telur,7.3,
2447,2020,Jawa Tengah,Pangan Hewani,Susu,2.4,
2448,2020,Jawa Tengah,Pangan Hewani,Ikan,20.3,
2449,2020,Jawa Tengah,Minyak dan Lemak,Minyak dan Lemak,11.6,
2450,2020,Jawa Tengah,Minyak dan Lemak,Minyak Kelapa,0.4,
2451,2020,Jawa Tengah,Minyak dan Lemak,Minyak Sawit,11,
2452,2020,Jawa Tengah,Minyak dan Lemak,Minyak Lainnya,0.2,
2453,2020,Jawa Tengah,Buah/biji berminyak,Buah/biji berminyak,2,
2454,2020,Jawa Tengah,Buah/biji berminyak,Kelapa,1.8,
2455,2020,Jawa Tengah,Buah/biji berminyak,Kemiri,0.2,
2456,2020,Jawa Tengah,Kacang-kacangan,Kacang-kacangan,10.8,
2457,2020,Jawa Tengah,Kacang-kacangan,Kedelai,10,
2458,2020,Jawa Tengah,Kacang-kacangan,Kacang tanah,0.2,
2459,2020,Jawa Tengah,Kacang-kacangan,Kacang hijau,0.3,
